index,datetime,symbol,signal,strategy
2240,2023-02-08 11:23:20.719060-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2241,2023-02-08 11:23:30.393766-05:00,CAH,BUY,model_t-dqn_GOOG_10
2242,2023-02-08 11:23:40.398856-05:00,ELF,HOLD,model_t-dqn_GOOG_10
2243,2023-02-08 11:23:50.463281-05:00,ESE,BUY,model_t-dqn_GOOG_10
2244,2023-02-08 11:29:28.359643-05:00,SMCI,BUY,model_t-dqn_GOOG_10
2245,2023-02-08 11:29:36.916798-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2246,2023-02-08 11:29:52.582515-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2247,2023-02-08 11:30:06.935124-05:00,CAH,BUY,model_t-dqn_GOOG_10
2248,2023-02-08 11:30:29.679698-05:00,ELF,HOLD,model_t-dqn_GOOG_10
2249,2023-02-08 11:30:38.458213-05:00,ESE,BUY,model_t-dqn_GOOG_10
2250,2023-02-08 11:36:28.164854-05:00,SMCI,BUY,model_t-dqn_GOOG_10
2251,2023-02-08 11:36:36.703043-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2252,2023-02-08 11:36:46.939411-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2253,2023-02-08 11:36:57.954521-05:00,CAH,BUY,model_t-dqn_GOOG_10
2254,2023-02-08 11:37:13.336950-05:00,ELF,HOLD,model_t-dqn_GOOG_10
2255,2023-02-08 11:37:23.408742-05:00,ESE,BUY,model_t-dqn_GOOG_10
2256,2023-02-08 11:43:06.286493-05:00,SMCI,BUY,model_t-dqn_GOOG_10
2257,2023-02-08 11:43:18.736921-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2258,2023-02-08 11:43:33.554309-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2259,2023-02-08 11:43:43.228737-05:00,CAH,BUY,model_t-dqn_GOOG_10
2260,2023-02-08 11:43:53.066042-05:00,ELF,HOLD,model_t-dqn_GOOG_10
2261,2023-02-08 11:44:10.064394-05:00,ESE,BUY,model_t-dqn_GOOG_10
2262,2023-02-08 11:49:53.052161-05:00,SMCI,BUY,model_t-dqn_GOOG_10
2263,2023-02-08 11:50:11.520313-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2264,2023-02-08 11:50:30.468865-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2265,2023-02-08 11:50:41.128502-05:00,CAH,BUY,model_t-dqn_GOOG_10
2266,2023-02-08 11:50:56.208062-05:00,ELF,HOLD,model_t-dqn_GOOG_10
2267,2023-02-08 11:51:15.469452-05:00,ESE,BUY,model_t-dqn_GOOG_10
2268,2023-02-08 11:57:02.306537-05:00,SMCI,BUY,model_t-dqn_GOOG_10
2269,2023-02-08 11:57:24.380781-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2270,2023-02-08 11:57:37.434507-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2271,2023-02-08 11:57:51.480823-05:00,CAH,BUY,model_t-dqn_GOOG_10
2272,2023-02-08 11:58:01.872768-05:00,ELF,HOLD,model_t-dqn_GOOG_10
2273,2023-02-08 11:58:20.992934-05:00,ESE,BUY,model_t-dqn_GOOG_10
2274,2023-02-08 12:04:13.092571-05:00,SMCI,BUY,model_t-dqn_GOOG_10
2275,2023-02-08 12:04:28.128228-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2276,2023-02-08 12:04:37.873726-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2277,2023-02-08 12:04:50.156865-05:00,CAH,BUY,model_t-dqn_GOOG_10
2278,2023-02-08 12:05:02.136410-05:00,ELF,HOLD,model_t-dqn_GOOG_10
2279,2023-02-08 12:05:23.513479-05:00,ESE,BUY,model_t-dqn_GOOG_10
2280,2023-02-08 12:11:26.953880-05:00,SMCI,BUY,model_t-dqn_GOOG_10
2281,2023-02-08 12:11:38.233343-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2282,2023-02-08 12:11:50.843585-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2283,2023-02-08 12:12:06.273856-05:00,CAH,BUY,model_t-dqn_GOOG_10
2284,2023-02-08 12:12:23.821579-05:00,ELF,HOLD,model_t-dqn_GOOG_10
2285,2023-02-08 12:12:34.837142-05:00,ESE,BUY,model_t-dqn_GOOG_10
2286,2023-02-08 12:18:31.018393-05:00,SMCI,BUY,model_t-dqn_GOOG_10
2287,2023-02-08 12:18:44.705919-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2288,2023-02-08 12:18:59.007554-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2289,2023-02-08 12:19:17.999763-05:00,CAH,BUY,model_t-dqn_GOOG_10
2290,2023-02-08 12:19:37.201856-05:00,ELF,HOLD,model_t-dqn_GOOG_10
2291,2023-02-08 12:19:50.788938-05:00,ESE,BUY,model_t-dqn_GOOG_10
2292,2023-02-08 12:25:32.315023-05:00,SMCI,BUY,model_t-dqn_GOOG_10
2293,2023-02-08 12:25:42.980773-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2294,2023-02-08 12:26:06.797864-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2295,2023-02-08 12:26:28.462417-05:00,CAH,BUY,model_t-dqn_GOOG_10
2296,2023-02-08 12:26:44.681797-05:00,ELF,HOLD,model_t-dqn_GOOG_10
2297,2023-02-08 12:27:00.236790-05:00,ESE,BUY,model_t-dqn_GOOG_10
2298,2023-02-08 12:32:45.763689-05:00,SMCI,BUY,model_t-dqn_GOOG_10
2299,2023-02-08 12:32:55.597954-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2300,2023-02-08 12:33:06.158065-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2301,2023-02-08 12:33:22.742764-05:00,CAH,BUY,model_t-dqn_GOOG_10
2302,2023-02-08 12:33:36.223309-05:00,ELF,HOLD,model_t-dqn_GOOG_10
2303,2023-02-08 12:33:50.967639-05:00,ESE,BUY,model_t-dqn_GOOG_10
2304,2023-02-08 12:39:38.893771-05:00,SMCI,BUY,model_t-dqn_GOOG_10
2305,2023-02-08 12:39:50.693311-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2306,2023-02-08 12:40:06.793932-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2307,2023-02-08 12:40:31.247503-05:00,CAH,BUY,model_t-dqn_GOOG_10
2308,2023-02-08 12:40:43.836154-05:00,ELF,HOLD,model_t-dqn_GOOG_10
2309,2023-02-08 12:40:53.655601-05:00,ESE,BUY,model_t-dqn_GOOG_10
2310,2023-02-08 12:46:21.857019-05:00,SMCI,BUY,model_t-dqn_GOOG_10
2311,2023-02-08 12:46:29.635635-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2312,2023-02-08 12:46:36.022332-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2313,2023-02-08 12:46:41.572095-05:00,CAH,BUY,model_t-dqn_GOOG_10
2314,2023-02-08 12:46:46.928543-05:00,ELF,HOLD,model_t-dqn_GOOG_10
2315,2023-02-08 12:46:51.861903-05:00,ESE,BUY,model_t-dqn_GOOG_10
2316,2023-02-08 12:52:11.004527-05:00,SMCI,BUY,model_t-dqn_GOOG_10
2317,2023-02-08 12:52:17.767751-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2318,2023-02-08 12:52:23.723460-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2319,2023-02-08 12:52:29.642746-05:00,CAH,BUY,model_t-dqn_GOOG_10
2320,2023-02-08 12:52:35.731243-05:00,ELF,HOLD,model_t-dqn_GOOG_10
2321,2023-02-08 12:52:40.750175-05:00,ESE,BUY,model_t-dqn_GOOG_10
2322,2023-02-08 12:58:01.968108-05:00,SMCI,BUY,model_t-dqn_GOOG_10
2323,2023-02-08 12:58:17.028454-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2324,2023-02-08 12:58:24.989294-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2325,2023-02-08 12:58:31.260628-05:00,CAH,BUY,model_t-dqn_GOOG_10
2326,2023-02-08 12:58:40.084367-05:00,ELF,HOLD,model_t-dqn_GOOG_10
2327,2023-02-08 12:58:46.207304-05:00,ESE,BUY,model_t-dqn_GOOG_10
2328,2023-02-08 13:04:11.986015-05:00,SMCI,BUY,model_t-dqn_GOOG_10
2329,2023-02-08 13:04:19.952748-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2330,2023-02-08 13:04:26.327952-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2331,2023-02-08 13:09:56.968767-05:00,SMCI,BUY,model_t-dqn_GOOG_10
2332,2023-02-08 13:10:12.699836-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2333,2023-02-08 13:10:26.863067-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2334,2023-02-08 13:15:55.478060-05:00,SMCI,BUY,model_t-dqn_GOOG_10
2335,2023-02-08 13:16:02.496164-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2336,2023-02-08 13:16:10.714314-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2337,2023-02-08 13:21:43.886703-05:00,SMCI,BUY,model_t-dqn_GOOG_10
2338,2023-02-08 13:21:50.637194-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2339,2023-02-08 13:21:57.732153-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2340,2023-02-08 13:27:41.075862-05:00,SMCI,BUY,model_t-dqn_GOOG_10
2341,2023-02-08 13:27:56.253596-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2342,2023-02-08 13:28:12.690479-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2343,2023-02-08 13:33:39.958673-05:00,SMCI,BUY,model_t-dqn_GOOG_10
2344,2023-02-08 13:33:46.326679-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2345,2023-02-08 13:33:54.758360-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2346,2023-02-08 13:39:27.292197-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2347,2023-02-08 13:39:35.426692-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2348,2023-02-08 13:45:04.148930-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2349,2023-02-08 13:45:13.784745-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2350,2023-02-08 13:50:44.113822-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2351,2023-02-08 13:50:50.053722-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2352,2023-02-08 13:56:26.663709-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2353,2023-02-08 13:56:32.576684-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2354,2023-02-08 14:02:03.176068-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2355,2023-02-08 14:02:09.821933-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2356,2023-02-08 14:07:51.942689-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2357,2023-02-08 14:08:00.154455-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2358,2023-02-08 14:13:34.605060-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2359,2023-02-08 14:13:41.849978-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2360,2023-02-08 14:19:27.701244-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2361,2023-02-08 14:19:37.667772-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2362,2023-02-08 14:25:05.240516-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2363,2023-02-08 14:25:14.932748-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2364,2023-02-08 14:30:51.932720-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2365,2023-02-08 14:30:58.906475-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2366,2023-02-08 14:36:26.139156-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2367,2023-02-08 14:36:32.656556-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2368,2023-02-08 14:41:59.047668-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2369,2023-02-08 14:42:09.591454-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2370,2023-02-08 14:47:38.350950-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2371,2023-02-08 14:47:46.909576-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2372,2023-02-08 14:53:09.610643-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2373,2023-02-08 14:53:15.631806-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2374,2023-02-08 14:58:47.900654-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2375,2023-02-08 14:58:54.104366-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2376,2023-02-08 15:04:21.915758-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2377,2023-02-08 15:04:28.214935-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2378,2023-02-08 15:10:02.155251-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2379,2023-02-08 15:10:14.561412-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2380,2023-02-08 15:15:47.306955-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2381,2023-02-08 15:15:53.930555-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2382,2023-02-08 15:21:23.329480-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2383,2023-02-08 15:21:29.414756-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2384,2023-02-08 15:26:59.367957-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2385,2023-02-08 15:27:12.443709-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2386,2023-02-08 15:32:32.263861-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2387,2023-02-08 15:32:41.133022-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2388,2023-02-08 15:38:10.253084-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2389,2023-02-08 15:38:16.320752-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2390,2023-02-08 15:43:46.254267-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2391,2023-02-08 15:43:52.068220-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2392,2023-02-08 15:49:16.249682-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2393,2023-02-08 15:49:23.066059-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2394,2023-02-08 15:54:50.109957-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2395,2023-02-08 15:54:58.574402-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2396,2023-02-09 09:32:38.504791-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2397,2023-02-09 09:32:44.900023-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2398,2023-02-09 09:33:18.391416-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2399,2023-02-09 09:33:24.631889-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2400,2023-02-09 09:34:08.062938-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2401,2023-02-09 09:34:19.862873-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2402,2023-02-09 09:35:34.260623-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2403,2023-02-09 09:35:40.125176-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2404,2023-02-09 09:37:31.766451-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2405,2023-02-09 09:37:38.667363-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2406,2023-02-09 09:40:40.326441-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2407,2023-02-09 09:40:47.632769-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2408,2023-02-09 09:46:34.470137-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2409,2023-02-09 09:46:45.431479-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2410,2023-02-09 09:52:11.099127-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2411,2023-02-09 09:52:19.600603-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2412,2023-02-09 09:57:48.604363-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2413,2023-02-09 09:57:56.299301-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2414,2023-02-09 10:03:25.839843-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2415,2023-02-09 10:03:31.842417-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2416,2023-02-09 10:09:03.702728-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2417,2023-02-09 10:09:14.036263-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2418,2023-02-09 10:14:33.910818-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2419,2023-02-09 10:14:39.373471-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2420,2023-02-09 10:20:15.451381-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2421,2023-02-09 10:20:26.591782-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2422,2023-02-09 10:25:51.959200-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2423,2023-02-09 10:25:57.734680-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2424,2023-02-09 10:31:28.177724-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2425,2023-02-09 10:31:38.180788-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2426,2023-02-09 10:36:57.087571-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2427,2023-02-09 10:37:04.216094-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2428,2023-02-09 10:42:33.587613-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2429,2023-02-09 10:42:39.872979-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2430,2023-02-09 10:48:14.646756-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2431,2023-02-09 10:48:30.516182-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2432,2023-02-09 10:54:03.826539-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2433,2023-02-09 10:54:10.445452-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2434,2023-02-09 10:59:42.392754-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2435,2023-02-09 10:59:50.334488-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2436,2023-02-09 11:05:15.206092-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2437,2023-02-09 11:05:23.904763-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2438,2023-02-09 11:10:48.721035-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2439,2023-02-09 11:11:00.571008-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2440,2023-02-09 11:16:27.919404-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2441,2023-02-09 11:16:33.843934-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2442,2023-02-09 11:22:10.968745-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2443,2023-02-09 11:22:24.736259-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2444,2023-02-09 11:27:49.704758-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2445,2023-02-09 11:28:07.896962-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2446,2023-02-09 11:33:38.739124-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2447,2023-02-09 11:33:44.072758-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2448,2023-02-09 11:39:13.495718-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2449,2023-02-09 11:39:20.245442-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2450,2023-02-09 11:44:50.147377-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2451,2023-02-09 11:44:56.819783-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2452,2023-02-09 11:50:30.237750-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2453,2023-02-09 11:50:38.332493-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2454,2023-02-09 11:55:55.902501-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2455,2023-02-09 11:56:05.421402-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2456,2023-02-09 12:01:48.672773-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2457,2023-02-09 12:02:03.820267-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2458,2023-02-09 12:07:36.307297-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2459,2023-02-09 12:07:43.651189-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2460,2023-02-09 12:13:16.099092-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2461,2023-02-09 12:13:21.279628-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2462,2023-02-09 12:18:53.079940-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2463,2023-02-09 12:19:00.068288-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2464,2023-02-09 12:24:23.977114-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2465,2023-02-09 12:24:33.576584-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2466,2023-02-09 12:30:05.141379-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2467,2023-02-09 12:30:13.423344-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2468,2023-02-09 12:35:47.030795-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2469,2023-02-09 12:35:52.942932-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2470,2023-02-09 12:41:15.099431-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2471,2023-02-09 12:41:20.616131-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2472,2023-02-09 12:46:56.997935-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2473,2023-02-09 12:47:03.504222-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2474,2023-02-09 12:52:26.673106-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2475,2023-02-09 12:52:38.532466-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2476,2023-02-09 12:58:12.471922-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2477,2023-02-09 12:58:21.215127-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2478,2023-02-09 13:03:47.842975-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2479,2023-02-09 13:03:53.476969-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2480,2023-02-09 13:09:39.992362-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2481,2023-02-09 13:09:50.364366-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2482,2023-02-09 13:15:19.175396-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2483,2023-02-09 13:15:25.936829-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2484,2023-02-09 13:20:56.957308-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2485,2023-02-09 13:21:04.642861-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2486,2023-02-09 13:26:21.208239-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2487,2023-02-09 13:26:26.993320-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2488,2023-02-09 13:31:54.416843-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2489,2023-02-09 13:32:00.388724-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2490,2023-02-09 13:37:25.947059-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2491,2023-02-09 13:37:33.411779-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2492,2023-02-09 13:43:01.200969-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2493,2023-02-09 13:43:08.361782-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2494,2023-02-09 13:48:31.381717-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2495,2023-02-09 13:48:41.900462-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2496,2023-02-09 13:54:02.088529-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2497,2023-02-09 13:54:09.759787-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2498,2023-02-09 13:59:42.949815-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2499,2023-02-09 13:59:48.488827-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2500,2023-02-09 14:05:18.044866-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2501,2023-02-09 14:05:28.062869-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2502,2023-02-09 14:10:56.022631-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2503,2023-02-09 14:11:05.301426-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2504,2023-02-09 14:16:28.359674-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2505,2023-02-09 14:16:35.806777-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2506,2023-02-09 14:22:02.855724-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2507,2023-02-09 14:22:09.458828-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2508,2023-02-09 14:27:39.059264-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2509,2023-02-09 14:27:46.590524-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2510,2023-02-09 14:33:12.268470-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2511,2023-02-09 14:33:18.264421-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2512,2023-02-09 14:38:58.028835-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2513,2023-02-09 14:39:14.746688-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2514,2023-02-09 14:44:47.458181-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2515,2023-02-09 14:44:53.140016-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2516,2023-02-09 14:50:28.564501-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2517,2023-02-09 14:50:35.688608-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2518,2023-02-09 14:55:59.219147-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2519,2023-02-09 14:56:07.160390-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2520,2023-02-09 15:01:31.764474-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2521,2023-02-09 15:01:37.502618-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2522,2023-02-09 15:07:25.164839-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2523,2023-02-09 15:07:44.644788-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2524,2023-02-09 15:13:10.564151-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2525,2023-02-09 15:13:16.491115-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2526,2023-02-09 15:18:41.710372-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2527,2023-02-09 15:18:52.474380-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2528,2023-02-09 15:24:22.041665-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2529,2023-02-09 15:24:28.091893-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2530,2023-02-09 15:29:54.969262-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2531,2023-02-09 15:30:02.636802-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2532,2023-02-09 15:35:24.599006-05:00,AGYS,BUY,model_t-dqn_GOOG_10
2533,2023-02-09 15:35:30.265469-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
2534,2023-02-09 15:41:06.498920-05:00,AGYS,BUY,model_t-dqn_GOOG_10
